geneid	Genomic	RNA1	RNA2	H3K4me3	H3K36me3	H3K56ac	H3K27me3	H3K9me2	ATAC	Promoter_ATAC	Promoter_H3K4me3	Promoter_H3K36me3	Promoter_H3K56ac	Promoter_H3K27me3	Promoter_H3K9me2	UP_ATAC	UP_H3K4me3	UP_H3K36me3	UP_H3K56ac	UP_H3K27me3	UP_H3K9me2	DOWN_ATAC	DOWN_H3K4me3	DOWN_H3K36me3	DOWN_H3K56ac	DOWN_H3K27me3	DOWN_H3K9me2	DOWN_ATAC_cov	UP_ATAC_cov	ATAC_cov	Promoter_ATAC_cov	DOWN_Meth_cov	UP_Meth_cov	Promoter_Meth_cov	Meth_cov	DOWN_Genomic_cov	UP_Genomic_cov	Genomic_cov	Promoter_Genomic_cov	DOWN_H3K27me3_cov	UP_H3K27me3_cov	H3K27me3_cov	Promoter_H3K27me3_cov	DOWN_H3K36me3_cov	UP_H3K36me3_cov	H3K36me3_cov	Promoter_H3K36me3_cov	DOWN_H3K4me3_cov	UP_H3K4me3_cov	H3K4me3_cov	Promoter_H3K4me3_cov	DOWN_H3K56ac_cov	UP_H3K56ac_cov	H3K56ac_cov	Promoter_H3K56ac_cov	DOWN_H3K9me2_cov	UP_H3K9me2_cov	H3K9me2_cov	Promoter_H3K9me2_cov	RNA1_cov	RNA2_cov	gene_body_meth	promoter_meth	UP_meth	DOWN_meth	HAP1_promoter_del	HAP2_promoter_del	dn_ds_hap1	dn_ds_hap2	RNA_BOTH	RNA_cov_both
FAIR_020580-T1	-0.139987717288209	-0.580193256573284	-0.76471058464911	-0.194172547688989	0.0721497857558351	-0.301655699861101	0.605721060887953	0.772589503896928	-0.201298389701824	0.525091044743758	0.669851398307669	2	-0.299560281858907	NA	-2.73696559416621	-0.0641303374197157	0.0418201756946273	-0.362570079384708	0.347923303420306	-1.32192809488736	-0.289506617194985	-0.724365557386572	1.08746284125034	-0.807354922057604	0.736965594166206	NA	0	4.86096279785812	4.80408489598089	3.67919857056692	2.92599941855622	-4.37905485776674	-2.80447937513766	-3.94115910557414	-3.17532900006702	4.19613488076516	4.51070877046957	4.78607355157855	2.59454854955035	0.356143810225275	0.696982637830121	1.26303440583379	0.214124805352847	1.8073549220576	1.62159080082224	3.01077983875324	0.823749360308273	1.91073266190291	1.75792559753488	3.25096157353322	1.53605290024021	1.16349873228288	1.11047450223339	2.72683121703249	1.97085365434048	0.516015147003665	1.003561861873	1.09085343045111	0.823749360308273	4.99034737718726	4.99565226520616	0.346175641134039	0	0.0246620542342697	NA	0	0	0	0	-0.672451920611197	4.99299982119671
FAIR_020581-T1	0.0142138592196996	-0.891226958616521	-0.885885592988691	-0.0824621601919731	0.0607203810379069	0.349149563622386	0.395137941841138	-0.326810316267109	0.0769619818148843	-0.639824435755674	0.84799690655495	-0.415037499278844	0	NA	NA	-0.724365557386572	1.08746284125034	-0.807354922057604	0.736965594166206	NA	0	0	1.43295940727611	-0.211504105193712	1.50250034052918	-0.415037499278844	0.736965594166206	4.66477305743247	4.86096279785812	3.40463068421761	4.16349873228288	-1.99239218277545	-4.37905485776674	-2.49510291018947	-2.58809062972329	4.07980450237002	4.19613488076516	4.86987140617771	4.36946648365072	0.933552864751327	0.356143810225275	1.22032995487956	0.650764559116902	1.74720780519875	1.8073549220576	3.13586316536868	1.25096157353322	1.74543907316315	1.91073266190291	2.33628338786443	1.33342373372519	1.65377255094979	1.16349873228288	1.53605290024021	1.25701061820602	0.530991758054479	0.516015147003665	1.15704371014558	0.84799690655495	4.96927145280981	4.97713483153527	-0.0402371311087233	NA	NA	-1.75899190049621	0	0	0.137503523749935	1	-0.888556275802606	4.97320314217254
FAIR_020593-T1	-0.319372389983606	0.520966056112755	0.538722322197328	0.0650950282218847	-0.0179219079972617	-0.788495894806288	0.900464326449085	-0.169925001442312	0.236234346490079	-0.263034405833794	-1.87446911791614	1.73696559416621	-0.137503523749935	1.8073549220576	1	-0.204819791888498	0.584962500721156	1	0	NA	1.32192809488736	0.0146467759644011	0.700439718141092	0.514573172829758	1.1926450779424	1.70043971814109	0.263034405833794	4.79467382973537	4.46793154602629	4.08576455377831	3.65764000520782	-3.47924268776572	-4.40686503453288	-3.14866563964913	-5.88339780791715	4.10469085463463	2.98732086592925	4.35543919724869	3.04788732939655	0.922110538419434	0.613531652917927	0.970853654340484	0.516015147003665	1.5031306059901	1.48542682717024	2.16671544496642	0.613531652917927	1.72915866537481	1.98913900736823	2.58736499093646	1.23878685958712	1.38499557582292	1.25701061820602	1.82374936030827	0.933572638261024	0.90916888039054	0.84799690655495	0.739848102699327	0.807354922057604	7.32876165705281	7.39826128772124	0.84799690655495	0.203533394085132	2.32192809488736	2.32192809488736	0	0	1	1	0.529844189155042	7.36351147238702
FAIR_020598-T1	-0.0549505966234012	-0.242810095924902	-0.315265620674204	0.221214230139166	-0.034905614948201	-0.16635838642212	-0.169925001442312	0.53051471669878	-0.227572660442128	0.646363045385299	-0.199308808223407	-0.509013647487858	0.807354922057605	-0.485426827170242	0.263034405833794	NA	NA	NA	NA	NA	NA	-0.135601486505561	0.436099114806674	0.584962500721157	-0.523561956057013	0.241008099503795	0.754887502163468	4.52483145788313	NA	4.06350294230616	2.69376571221778	-4.35264295707985	NA	-3.36173722362618	-3.7422935691072	4.0129186947076	NA	4.62117275268344	4.16510798514454	0.688377031715691	NA	1.05658352836637	0.464668267003444	1.27744044279587	NA	2.92219784839637	1.22650852980868	1.7281115243379	NA	2.65535182861255	1.19534759832222	1.95820096569567	NA	1.90689059560852	0.879705766282288	0.913883448444438	NA	1.0071955014042	0.367371065648529	5.27576289836536	5.21644760805797	-0.328054197684204	1.07662128160291	NA	-0.206450877467426	0	0	-0.415037499278844	-0.321928094887362	-0.279037858299553	5.24610525321167
FAIR_020599-T1	-0.181874757899024	-0.396806762201757	-0.760669854757474	-0.185555653156076	-0.526068811667588	-0.26038968457823	-0.184424571137427	0.321928094887363	0.317291684766643	1	0.321928094887362	0	0	1.32192809488736	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57410150808939	3.37016428054021	NA	NA	-2.53092292633688	-4.05096479250469	NA	NA	4.6724253419715	3.92219784839637	NA	NA	1.02856915219677	0.659924558402378	NA	NA	3.06350294230616	1.32192809488736	NA	NA	3.07553263116736	1.29865831556452	NA	NA	2.36176835941915	0.933572638261024	NA	NA	0.918386234446348	0.545968369105293	5.39055127055899	5.2637983106193	0.0430687218918857	0.15200309344505	NA	NA	0	1	-1.32192809488736	-0.362570079384708	-0.578738308479616	5.32717479058914
FAIR_020603-T1	0.0150605087021649	-0.997593502292904	-1.22751745351431	0.235103473086001	-0.12832409697554	-0.063009797525801	-0.233490130219778	-0.0843921872903728	-0.132069637699308	-0.101879614019214	-0.736965594166207	-0.0995356735509145	0	1.22239242133645	-0.263034405833794	-0.0663424948286959	0.584962500721157	0.321928094887362	-0.192645077942396	1	-0.321928094887362	NA	NA	NA	NA	NA	NA	NA	5.10181813422741	3.32192809488736	3.0496307677246	NA	-2.78922699450394	-4.32328517325341	-2.61925742452565	NA	4.02147972741045	4.83743871485637	3.86393845042397	NA	0.925999418556223	1.0703893278914	0.765534746362977	NA	1.0071955014042	2.74200621086674	1.39506279951758	NA	1.44360665147561	2.23572705983806	1.54101915313356	NA	1.17632277264046	1.48542682717024	1.16992500144231	NA	0.941106310946431	1.22032995487956	0.948600847493356	3.42940625861899	3.41506834605232	0.0459495858604946	0.857980995127572	2.66296501272243	NA	0	0	-0.321928094887363	1	-1.11255547790361	3.42223730233565
FAIR_020607-T1	0.043795117879684	0.24759297546159	0.151503804621624	0.122619286663956	-0.767553913999628	0.332575339086871	-0.20163386116965	-1.22239242133645	0.245910228042584	1.14543043952156	-0.68805599368526	0.308122295362331	-0.652076696579693	-1.22239242133645	-3.32192809488736	NA	NA	NA	NA	NA	NA	0.906890595608518	-0.514573172829758	-0.321928094887362	0.652076696579693	0.584962500721156	-1.41503749927884	3.82374936030827	NA	3.86987140617771	3.32192809488736	-5.02032319827045	NA	-3.61669153484576	-2.97451575536916	2.92789645372882	NA	4.33199177823206	4.04439411935845	0.422233000683048	NA	0.918386234446348	0.918386234446348	1.41142624572647	NA	3.21723071622067	1.61823865559545	1.35614381022528	NA	3.14567745519564	1.78240856492737	1.43295940727611	NA	2.03562390973072	1.15704371014558	0.422233000683048	NA	0.941106310946431	0.773996325111173	7.50122694872244	7.54297796173914	0.758991900496206	0.87446911791614	NA	1.58496250072116	0	0	-1.58496250072116	-1.58496250072116	0.199548390041607	7.52210245523079
FAIR_020617-T1	0.0813001021018485	2.56330813484977	2.33774480035014	-0.124447370924488	-0.303392143449934	0.32930762525296	-1.47393118833241	-1.22239242133645	-0.117356950638158	1.02411245611681	-0.289506617194985	-0.263034405833794	0.667424660913129	-1.69389687227432	-0.514573172829758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.11935617703968	3.91838623444635	NA	NA	-2.7052188768371	-2.40326556118375	NA	NA	5.02236781302845	4.63633460244218	NA	NA	2.52356195605701	1.58014548442338	NA	NA	2.77820857639809	0.641546029087524	NA	NA	4.06091204958787	0.925999418556223	NA	NA	2.90303827011291	1.37851162325373	NA	NA	1.06350294230616	0.782408564927373	6.63048170413472	6.65344747459791	0.415037499278844	0.705140148310807	NA	NA	0	0	0	-0.415037499278844	2.45052646759995	6.64196458936631
FAIR_020625-T1	0.124673920347412	-0.407051029467656	-0.359242410589228	-0.0595010117486616	0.0204641025597159	-0.611434712082348	0.667424660913129	-0.395928676331139	-0.202389396688824	-0.186768511605726	0	1.04439411935845	1.4594316186373	-1.43295940727611	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29719141656586	3.56803210477128	NA	NA	-2.86087165910249	-2.43132077159212	NA	NA	4.55397480823747	3.81659970653491	NA	NA	1.13093086982645	1.02147972741045	NA	NA	2.91073266190291	1.4276061727819	NA	NA	2.62293035092018	1.54101915313356	NA	NA	1.58496250072116	0.978195629681652	NA	NA	1.13750352374994	0.7311832415722	6.22019173624096	6.18137139946511	0.261124815825162	0.231325546106455	NA	NA	0	0	-1.8073549220576	-1.58496250072116	-0.383146720028442	6.20078156785304
FAIR_020626-T1	0.0600375827858315	-1.1646307017728	-1.57172667356446	-0.384663850235325	-0.103093492964104	0.419225296242277	0.160464672193246	0.947532580105864	-0.391321430305037	1	0.192645077942396	-1	-1.37851162325373	1.87446911791614	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.10265813136374	2.73335434061383	NA	NA	-2.59070402648229	-2.5745046228715	NA	NA	4.26153081524341	4.5837597536395	NA	NA	0.978195629681652	0.956056652412403	NA	NA	2.22958792274065	1.02856915219677	NA	NA	2.91073266190291	1.21412480535285	NA	NA	2.31903981556254	1.20163386116965	NA	NA	0.855989697308481	0.6959938131099	3.16839738216279	3.27414763889988	-1.20163386116965	1.64045761331286	NA	NA	0	0	-0.584962500721156	0.222392421336448	-1.36817868766863	3.22127251053133
FAIR_020627-T1	0.0297473433940514	-1.82597060022495	-1.22239242133645	-0.431339311607944	-0.237394584675695	-0.425305834732671	-0.37851162325373	-1.08746284125034	0.131244533278252	1.17687776208408	1.03952836418664	-0.62148837674627	-0.793549122532573	-0.736965594166206	-0.514573172829758	NA	NA	NA	NA	NA	NA	-0.557416173835493	0.443606651475615	-0.374395514781498	0.584962500721156	-0.0874628412503391	-0.0824621601919731	4.78995268644559	NA	3.33485426933163	2.77610398807316	-3.79881549042599	NA	-2.8355365382598	-2.41105776481524	4.0979366791644	NA	4.70210340662939	3.95326523901484	0.939428449801979	NA	1.09761079662642	0.659924558402378	1.16417614488875	NA	3.674686619928	1.70487196445635	1.20090879777893	NA	3.22958792274065	1.85598969730848	1.13060685658129	NA	2.22342254993494	1.88362081628567	0.678387884531328	NA	0.879705766282288	0.933572638261024	4.58305039934084	4.51075712081015	-0.137503523749935	0.867896463992655	NA	-0.358453970912476	0	0	0	0	-1.5241815107807	4.5469037600755
FAIR_020628-T1	-0.0806184602082851	-1.60665757182047	-2.06413033741972	0.447458976971221	-0.144389909335175	3.16992500144231	-0.222392421336448	0	-0.662965012722429	-0.683526335204745	0.0780025120012731	-0.508146903670325	1	1.90689059560852	-0.584962500721157	NA	NA	NA	NA	NA	NA	-0.557416173835493	0.443606651475615	-0.374395514781498	0.584962500721156	-0.0874628412503391	-0.0824621601919731	4.78995268644559	NA	3.98732086592925	3.1586601753465	-3.79881549042599	NA	-1.87581478190961	NA	4.0979366791644	NA	4.5478199565777	4.72191944555154	0.939428449801979	NA	1.50080205305716	1.20789285164133	1.16417614488875	NA	2.67807190511264	2.99276843076892	1.20090879777893	NA	1.92599941855622	1.9560566524124	1.13060685658129	NA	1.08406426478847	1.19534759832222	0.678387884531328	NA	0.839959587489532	1.48026512205446	3.74060974544749	3.82642747035146	NA	-0.2606517545228	NA	-0.358453970912476	0	0	2	-1.32192809488736	-1.8353939546201	3.78351860789948
FAIR_020629-T1	0.187627003175772	-0.984232684141683	-0.854459157184647	NA	-1.58496250072116	0.678071905112638	NA	1	-0.378511623253729	-0.734340124759383	0.255257055242075	-0.29373120305671	-0.485426827170242	0.289506617194985	1.67807190511264	-0.743660246740214	0.241008099503795	-2.32192809488736	0.415037499278844	0	0.321928094887362	-0.557416173835493	0.443606651475615	-0.374395514781498	0.584962500721156	-0.0874628412503391	-0.0824621601919731	4.78995268644559	4.83187724119167	4.83137058796754	3.82883464946806	-3.79881549042599	-3.29473779414603	-2.19569314401377	-3.3310495995395	4.0979366791644	4.50716034911752	4.5197934862411	4.3526172989585	0.939428449801979	1.0496307677246	1.16992500144231	1.15704371014558	1.16417614488875	1.88752527074159	1.92599941855622	2.20163386116965	1.20090879777893	1.70043971814109	1.39506279951758	1.97452931248388	1.13060685658129	1.799087306074	1.92599941855622	1.13750352374994	0.678387884531328	1.01435529297707	1.0071955014042	1.0496307677246	6.33373011454283	6.411348897563	-3	0.19793937761191	-3	-0.358453970912476	0	0	-1.58496250072116	-1	-0.919345920663165	6.37253950605292
FAIR_020631-T1	-0.0221107016057474	-0.0952017833527208	-0.113282336362339	0.243271151012364	-0.499232626695273	-0.125530882083859	-1.09310940439148	1.09953567355091	-0.10527204310006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.69376571221778	1.90689059560852	NA	NA	NA	-3.02995098794636	NA	NA	4.47248777146274	4.14323013477689	NA	NA	1.0071955014042	0.356143810225275	NA	NA	2.60644222813161	0.799087306074004	NA	NA	2.90881290773955	0.831877241191673	NA	NA	1.87578006306849	0.765534746362977	NA	NA	0.978195629681652	0.344828496997441	5.68544620751991	5.69414230616647	0.766800823706969	NA	NA	NA	0	0	0.584962500721156	-2	-0.10424205985753	5.68979425684319
FAIR_020637-T1	0.0179917535609704	-0.184933667787146	-0.210359865841552	0.714730375691485	0.22905852011008	0.126633438531018	0.485426827170242	0	-0.137503523749936	0.17364808748503	-0.241008099503794	2.14684138832927	0.31315788525963	0	NA	0.432315490710679	-0.656045598782638	-1.78427130894456	-0.84799690655495	0.321928094887362	-0.584962500721156	NA	NA	NA	NA	NA	NA	NA	4.57561484590279	3.29719141656586	3.56559717585422	NA	-3.57570033210081	-2.82837525150442	-3.22573844193989	NA	4.28112121211054	4.76924279514054	3.98913900736823	NA	1.09751628250573	1.03562390973072	0.75702324650746	NA	1.53452453006638	3.22958792274065	2.99819550315325	NA	1.99819437322381	2.36176835941915	3.28392177230762	NA	1.11510150668321	1.59454854955035	2.89917563048051	NA	0.592520956256648	1.07724299893246	0.432959407276106	4.7355666881708	4.66607377013909	-0.0264722113611917	0.736965594166206	0	NA	0	0	1	0	-0.197646766814349	4.70082022915494
FAIR_020639-T1	-0.135060347821607	0.317624997620898	0.280383725159652	0.0671141958585375	0.154509949055625	0.64045761331286	-0.602664502454616	0.347923303420306	0.17897014104532	0.207157907641288	-0.432959407276106	1.41503749927884	0.839535327806754	-1.20163386116965	0.440572591385981	0.432315490710679	-0.656045598782638	-1.78427130894456	-0.84799690655495	0.321928094887362	-0.584962500721156	NA	NA	NA	NA	NA	NA	NA	4.57561484590279	3.73335434061383	3.86789646399265	NA	-3.57570033210081	-4.12510673391239	-2.7525644433786	NA	4.28112121211054	4.97361127551947	4.5552026338783	NA	1.09751628250573	1.32768736417605	1.15704371014558	NA	1.53452453006638	2.53605290024021	1.55581615506164	NA	1.99819437322381	3.33342373372519	2.15055967657538	NA	1.11510150668321	2.31034012061215	1.58496250072116	NA	0.592520956256648	1.13093086982645	0.918386234446348	6.0616541634433	5.96605945305656	0.113956189297086	0	0	NA	0	0	0.84799690655495	0.321928094887362	0.299004361390275	6.01385680824993
FAIR_020644-T1	-0.369233809665719	-0.32714427455835	-0.170214844746328	0.103711349522108	0.216575094741134	0.960829402719322	0.353636954614701	0.321928094887362	-0.341036917835067	0.657112286476992	0.106915203916512	0	-0.222392421336448	0.415037499278844	-1.48542682717024	1.02748073642211	0.584962500721156	2.58496250072116	NA	NA	-2	1.02748073642211	0.584962500721156	2.58496250072116	NA	NA	-2	4.1586601753465	4.1586601753465	3.53605290024021	2.9297909977186	-4.58389865935572	-4.58389865935572	-2.31341299765468	-3.91385371032787	3.53231695933277	3.53231695933277	3.82781902461732	4.26153081524341	0	0	0.790772037862	0.20163386116965	1.29278174922785	1.29278174922785	2.90110824301451	1.31614574229336	1.43829285157915	1.43829285157915	3.01970191444255	1.19534759832222	0.443606651475615	0.443606651475615	2.02147972741045	0.963474123974886	0.565597175854225	0.565597175854225	0.75702324650746	1.0496307677246	6.39389663256084	6.24604191959337	1.30485458152842	1.49749965947082	NA	NA	0	0	0	-0.222392421336448	-0.248679559652339	6.31996927607711
FAIR_020645-T1	0.127939388554582	-0.300416244243454	-0.365452392701844	-0.0814275993438462	0.0258400049352598	-0.275634442613428	0.321928094887363	0.247927513443585	-0.30558010079988	NA	NA	NA	NA	NA	NA	1.02748073642211	0.584962500721156	2.58496250072116	NA	NA	-2	-0.485426827170242	-0.689659879387849	0.246639967583125	-0.612976876890753	0.321928094887363	-0.137503523749935	4.75191227284265	4.1586601753465	4.07124781946144	3.32912359629157	-3.10324791068133	-4.58389865935572	-2.95202280970913	-2.80701501866187	4.37683652839218	3.53231695933277	4.4154882710497	4.48413813120167	1.0132229901519	0	0.978195629681652	0.739848102699327	2.34325026359161	1.29278174922785	3.17632277264046	1.32192809488736	1.86483076293765	1.43829285157915	3.22032995487956	1.51601514700366	1.24181116516175	0.443606651475615	1.62293035092018	1.18903382439002	0.726034115111905	0.565597175854225	0.895302621333307	0.925999418556223	7.81809189633758	7.81350641804921	0.52674788677586	NA	NA	0.584962500721157	0	1	-0.415037499278844	-2.32192809488736	-0.332934318472649	7.81579915719339
FAIR_020646-T1	-0.0801703486839838	-0.526720807895641	-0.457145938073641	-0.270089163367745	0.0786569438749991	-0.366127898797897	0.754887502163468	-0.0759488532332986	-0.297849176428954	0.105794664022596	2.50250034052918	-2.58496250072116	-0.415037499278844	1	0	-0.0890050060587448	0.307181509518176	-0.807354922057604	-0.712718047919529	0.584962500721156	0.362570079384708	-0.335908849494304	-0.0683869749802497	-0.0634253801416333	-0.691877704637669	0.452512204697507	0.0824621601919731	4.62022420830728	4.35684807923652	4.28466218548316	4.2667865406949	-2.93908733206205	-2.79248664455677	-2.25010492021593	-3.3447290413647	4.11686939972386	3.59693514238723	4.43162295971329	2.7311832415722	0.979059547402238	0.910732661902913	0.887525270741587	0.855989697308481	2.10780503584637	1.63691458035588	2.88947354253111	0.443606651475615	2.10326900343289	2.58014548442338	2.51601514700366	1.20789285164133	1.60758657174769	2.33913738491959	1.98913900736823	0.956056652412403	0.688533294380579	0.613531652917927	0.918386234446348	0.286881147788162	6.97244645164148	6.98003462279077	-0.249228606308763	-1.52724700286487	-1.16438681790088	-0.130060540564373	0	0	-1.32192809488736	-1.58496250072116	-0.491933372984641	6.97624053721613
FAIR_020647-T1	0.0524674198941355	2.28783031768093	2.20546911829998	0.558490289359964	0.20163386116965	1.49304001128012	-0.115477217419936	-1.67807190511264	1.06254146606871	2.53249508082702	0.415037499278844	0	0	NA	NA	2.22780591752281	1	-0.584962500721156	-1	-1.58496250072116	NA	2.22780591752281	1	-0.584962500721156	-1	NA	NA	4.87332106291482	4.87332106291482	4.07895134139482	4.77873424411784	-3.06586493005644	-3.06586493005644	-3.02214128788783	-4.13305447595312	4.33413917883824	4.33413917883824	4.77505054148317	4.27500704749987	0.748461233004036	0.748461233004036	1.14404636961671	0.713695814843359	0.773996325111173	0.773996325111173	1.67355642399014	0.790772037862	1.34482849699744	1.34482849699744	3.20163386116965	1.28688114778816	1.30451104180995	1.30451104180995	2.78868571061353	1.36176835941915	0.748461233004036	0.748461233004036	1.14404636961671	0.659924558402378	5.99773139761924	5.90168856474304	0	NA	NA	NA	0	0	-1.16992500144231	0.584962500721156	2.24664971799046	5.94970998118114
FAIR_020648-T1	-0.0600746251476885	-0.45069342656504	-0.450822074418816	-0.359081093304829	-0.303392143449934	0.330645311988471	0.415037499278843	-0.15754127698648	0.0763958194024354	-0.659924558402379	0	0	-1	1.32192809488736	NA	NA	NA	NA	NA	NA	NA	0	-0.37851162325373	-1.16992500144231	-0.485426827170242	1.58496250072116	1	4.71204544855369	NA	3.94953493301701	3.4276061727819	-4.46387166329974	NA	-2.49669981971395	-3.21547682967351	4.25247621413522	NA	4.81915722367497	4.01703108052784	0.895302621333307	NA	1.04264433740849	0.613531652917927	1.36737106564853	NA	3.28392177230762	1.03562390973072	1.62293035092018	NA	2.43829285157915	1.66448284036468	1.20789285164133	NA	1.77820857639809	1.31614574229336	0.748461233004036	NA	1.08406426478847	0.411426245726465	6.62574719500804	6.64364849970771	0.206450877467426	0.282399730700725	NA	0	0	0	-0.321928094887362	0	-0.450757750491928	6.63469784735788
FAIR_020650-T1	-0.190738012177736	-0.82794844332482	-0.625084941723392	-0.102447268970818	-0.502094233548067	-0.382857093529695	-0.523561956057013	0.633872101202103	-0.294782764939384	0.226865897915756	-3.08746284125034	1.41503749927884	0.53051471669878	NA	0.777607578663552	-0.0971411584105315	-0.558490289359964	0.176877762084079	-0.303392143449934	0.222392421336448	1.16992500144231	-0.0971411584105315	-0.558490289359964	0.176877762084079	-0.303392143449934	0.222392421336448	1.16992500144231	5.32912359629157	5.32912359629157	3.70929063572336	5.75968848842729	-3.28061606034563	-3.28061606034563	-2.18010428108209	-3.20736118260994	4.31179371775365	4.31179371775365	4.54349588342577	4.40463068421761	0.713695814843359	0.713695814843359	0.956056652412403	0.526068811667588	1.99276843076892	1.99276843076892	2.90110824301451	1.23266075679027	2.37573453858316	2.37573453858316	2.79493566280354	1.70043971814109	2.08746284125034	2.08746284125034	1.99638874644762	1.52105073690096	0.687060688339892	0.687060688339892	1	0.799087306074004	6.4202550446325	6.39536125567718	0.290779396316698	-0.584962500721156	-0.444784842672896	-0.444784842672896	0	1	-0.584962500721156	0.321928094887362	-0.726516692524106	6.40780815015484
FAIR_020652-T1	-0.0601209924375699	-1.15826208391673	-1.28540221886225	-0.455003906596489	-0.238159737194764	-0.79836613883035	-1.7951802081115	0.175086706558091	-0.00893312477000752	-0.166649869409452	-1.15200309344505	0	-1.24792751344359	-2.32192809488736	-0.736965594166207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.37712374912949	2.53356334821451	NA	NA	-2.33468036010752	-5.0588726499043	NA	NA	4.90544717873885	4.56437816856506	NA	NA	1.41683974191283	1.64616265715789	NA	NA	1.54101915313356	1.56071495447448	NA	NA	2.75915583380027	2.47767732756531	NA	NA	1.44360665147561	1.4276061727819	NA	NA	1.50080205305716	0.918386234446348	3.55388938446689	3.31818913755032	3.58496250072116	0.567040592723894	NA	NA	0	1	-0.485426827170242	-0.807354922057604	-1.22183215138949	3.43603926100861
FAIR_020660-T1	0.00287103585475457	-0.156816998806768	-0.242726263858977	0.0410759430029159	-0.0345572220363675	0.473931188332412	-0.7311832415722	0.195920209975257	-0.175340344927397	0.711874613203376	0.84799690655495	-1.36257007938471	-1.76553474636298	0.321928094887362	1.48542682717024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14241343787374	2.98185265328974	NA	NA	-6.06473502235389	-2.66971098349632	NA	NA	4.5090623863619	3.49697358099828	NA	NA	1.05658352836637	0.53605290024021	NA	NA	2.76977173924945	0.863938450423971	NA	NA	2.52857131887076	1.02856915219677	NA	NA	1.44890095114513	0.66902676550963	NA	NA	1.16992500144231	0.815575428862573	6.43656170267169	6.40279500372315	-0.100861680115669	-1	NA	NA	0	0	-1.32192809488736	-1	-0.199771631332872	6.41967835319742
FAIR_020664-T1	-0.240854170985015	-0.459057911850882	-0.636693663880308	-0.239007135187344	-0.325986311461716	0.321928094887362	1.25779775746765	-0.716207033999409	0.219713321140566	0.0843921872903728	0	0.321928094887363	-0.106915203916512	1.22239242133645	-1.05444778402238	0.31315788525963	-0.299560281858908	-1	0.788495894806288	0.736965594166206	0	0.31315788525963	-0.299560281858908	-1	0.788495894806288	0.736965594166206	0	4.85748342828667	4.85748342828667	3.4905701304462	3.15380533607904	-9.96578428466209	-9.96578428466209	-3.65713361893722	-3.67078022401922	4.05484847699562	4.05484847699562	4.54966917072649	4.08576455377831	0.895302621333307	0.895302621333307	1.15704371014558	0.739848102699327	2.13422093976063	2.13422093976063	2.91838623444635	1.25701061820602	2.21723071622067	2.21723071622067	2.9560566524124	1.44890095114513	2.37016428054021	2.37016428054021	1.89917563048051	1.54596836910529	0.970853654340484	0.970853654340484	1.13750352374994	1.23266075679027	5.78848663610184	5.90570876554342	0.0418201756946273	0.79836613883035	NA	NA	0	0	1	0.584962500721156	-0.547875787865595	5.84709770082263
FAIR_020665-T1	0.188761643455168	-0.736615382963882	-0.529476208850244	0.516398214238085	-0.184424571137427	1.11547721741994	-0.84799690655495	-2.4594316186373	0.148863385914482	0.559427408614019	-0.788495894806288	0.45567948377619	0.15200309344505	0.299560281858908	-1	0.31315788525963	-0.299560281858908	-1	0.788495894806288	0.736965594166206	0	NA	NA	NA	NA	NA	NA	NA	4.85748342828667	3.92789645372882	2.64846544302731	NA	-9.96578428466209	-2.9567470754362	-5.5604399222262	NA	4.05484847699562	4.48800077083407	3.36176835941915	NA	0.895302621333307	0.925999418556223	0.807354922057604	NA	2.13422093976063	4.06004738366994	1.86393845042397	NA	2.21723071622067	4.12598165385472	1.93734439215023	NA	2.37016428054021	2.04614178164472	1.31614574229336	NA	0.970853654340484	0.956056652412403	0.422233000683048	7.7224357145897	7.71952875911959	-1.58496250072116	0.418952549282227	NA	NA	0	0	-1.58496250072116	0	-0.633045795907063	7.72098223685465
FAIR_020670-T1	0.0581384360515216	-0.419318496606721	-0.582273413193516	0.324622204056626	-0.464281018298693	0.296393002780225	0.493040011280117	-0.0489096004809468	0.186815999140198	-0.184424571137427	-0.736965594166207	-0.584962500721156	-0.485426827170242	0.807354922057604	-0.222392421336448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.40871186102943	2.55826763405574	NA	NA	-2.65839803373292	-3.18829659615979	NA	NA	4.60821785302146	4.54039930563062	NA	NA	1.19534759832222	0.985500430304885	NA	NA	2.74631276642546	1.58976348698498	NA	NA	2.54843662469604	1.78240856492737	NA	NA	1.75274859140713	1.26303440583379	NA	NA	1.13750352374994	1.06350294230616	5.18762662947658	5.16234658893178	-0.07885542071124	-1.41503749927884	NA	NA	0	0	-1.32192809488736	-1.58496250072116	-0.500795954900118	5.17498660920418
